review,rating,date,clean_review,polarity,sentiment
Pinterest has been my best resource for eating healthier. I found so many wonderful recipes. I've been with Pinterest for many years. Highly recommend this platform. 🌟🌟🌟🌟🌟,5,2026-03-04 00:41:28,pinterest has been my best resource for eating healthier i found so many wonderful recipes ive been with pinterest for many years highly recommend this platform ,0.632,Positive
love you look,5,2026-03-04 00:39:38,love you look,0.5,Positive
I love everything about this site. it always gives me good ideas.,5,2026-03-04 00:38:38,i love everything about this site it always gives me good ideas,0.6,Positive
so good,5,2026-03-04 00:30:41,so good,0.7,Positive
excellent,5,2026-03-04 00:28:10,excellent,1.0,Positive
I love Pinterest it's a p;ace for great ideas to come to life,5,2026-03-04 00:27:01,i love pinterest its a pace for great ideas to come to life,0.65,Positive
Pinterest is just amazing! You can find almost anything need and want on here! Search up your favorite things!,5,2026-03-04 00:25:26,pinterest is just amazing you can find almost anything need and want on here search up your favorite things,0.55,Positive
nice one,5,2026-03-04 00:18:05,nice one,0.6,Positive
the best app I had ever seen love it,5,2026-03-03 23:50:52,the best app i had ever seen love it,0.75,Positive
I dont like the ads I get from my games for this site.,1,2026-03-03 23:25:52,i dont like the ads i get from my games for this site,0.0,Neutral
Turdyu,5,2026-03-03 23:09:50,turdyu,0.0,Neutral
🐈🦋🟡♿💞✌🤍❤💚🩵💜,5,2026-03-03 22:59:41,,0.0,Neutral
"I wish there was an option to ""turn off viewing AI modified images"". Rather see creativity of original artists that gets lost amoung countless AI creations.",4,2026-03-03 22:41:11,i wish there was an option to turn off viewing ai modified images rather see creativity of original artists that gets lost amoung countless ai creations,0.1875,Positive
very informative cheers 🥂🌿,5,2026-03-03 22:24:34,very informative cheers ,0.2,Positive
Nice app,5,2026-03-03 22:16:52,nice app,0.6,Positive
My suggested pins have been completely wiped and now 100% of my feed is JUST ads. What the hell?,1,2026-03-03 22:10:49,my suggested pins have been completely wiped and now of my feed is just ads what the hell,0.1,Positive
"Pinterest bombs other apps and if you hit the x to get rid of it, it opens. I used to like this app, now its unrecognizable. I'm uninstalling.",1,2026-03-03 22:10:16,pinterest bombs other apps and if you hit the x to get rid of it it opens i used to like this app now its unrecognizable im uninstalling,-0.125,Negative
its an amazing app i can pin many things and create new boards and there hardly any bug just one thing i want to have different color themes it would be super cute!! love it a lot GET THE APP NOWWW btw there are so many whispers if your into that sooo....better than tiktok ❤️❤️,5,2026-03-03 21:59:44,its an amazing app i can pin many things and create new boards and there hardly any bug just one thing i want to have different color themes it would be super cute love it a lot get the app nowww btw there are so many whispers if your into that sooobetter than tiktok ,0.30867003367003365,Positive
it's so good I love this app and it gives me wallpaper even keyboard I love this appp so much,5,2026-03-03 21:57:38,its so good i love this app and it gives me wallpaper even keyboard i love this appp so much,0.475,Positive
Pinterest makes use of defective AI to identify violations. It repeatedly flags harmless images as violations. The appeal process doesn't even let you see the image in question and then frequently rejects the appeal without explanation.,1,2026-03-03 21:47:37,pinterest makes use of defective ai to identify violations it repeatedly flags harmless images as violations the appeal process doesnt even let you see the image in question and then frequently rejects the appeal without explanation,0.1,Positive
nice,5,2026-03-03 21:46:06,nice,0.6,Positive
I have used Pinterest for 12 years and I love it,5,2026-03-03 21:41:28,i have used pinterest for years and i love it,0.5,Positive
"Very aesthetic, straight to the point",5,2026-03-03 21:40:09,very aesthetic straight to the point,0.2,Positive
MRG💞🎵8🙏💟♿️❤️💛M💗M🍏🔵♿️9🔴🟢🏅💿,5,2026-03-03 21:26:29,mrgmm,0.0,Neutral
nothing interesting,3,2026-03-03 21:21:58,nothing interesting,0.5,Positive
"Ehh I think having an Ai be your moderator isn't the greatest idea. I keeps banning ppl for nothing :P. RIP to many Pinterest users, you'll be missed.",2,2026-03-03 21:15:16,ehh i think having an ai be your moderator isnt the greatest idea i keeps banning ppl for nothing p rip to many pinterest users youll be missed,0.75,Positive
mujhe is aap se bhut kuch sikhne mila or mere bissness me bhi bahut mada mili aapka bhut bhut shukriya,4,2026-03-03 21:00:27,mujhe is aap se bhut kuch sikhne mila or mere bissness me bhi bahut mada mili aapka bhut bhut shukriya,-0.5,Negative
I wish I could still click on the picture to take me to the site. why did it get changed to a link under the photo? it's worse this way,2,2026-03-03 20:48:49,i wish i could still click on the picture to take me to the site why did it get changed to a link under the photo its worse this way,-0.4,Negative
amazing to explore,5,2026-03-03 20:47:58,amazing to explore,0.6000000000000001,Positive
I really love this app I've been using everyday! very good & nice app!,5,2026-03-03 20:30:31,i really love this app ive been using everyday very good nice app,0.4525,Positive
This app and website was so good a decade ago. It is absolute trash now. 70% of the items are irrelevant ads. I see the same pins over and over and over again. There is way too much AI garbage. And Pinterest guideline on inappropriate pins is messed up and inaccurate.,1,2026-03-03 20:24:21,this app and website was so good a decade ago it is absolute trash now of the items are irrelevant ads i see the same pins over and over and over again there is way too much ai garbage and pinterest guideline on inappropriate pins is messed up and inaccurate,0.11999999999999997,Positive
Pinterest has never let me down. It' always has the things I'm looking for.,5,2026-03-03 20:16:57,pinterest has never let me down it always has the things im looking for,-0.15555555555555556,Negative
Idea memang tak habis. Cari apa pun jumpa.,5,2026-03-03 19:59:18,idea memang tak habis cari apa pun jumpa,0.0,Neutral
It's a nice app to have in one's phone if one likes photos.😃😃,5,2026-03-03 19:50:15,its a nice app to have in ones phone if one likes photos,0.6,Positive
My best favourite application 🫶,5,2026-03-03 19:47:02,my best favourite application ,1.0,Positive
"I’ve been using this app for a while now, and I’m honestly really impressed. The interface is clean and easy to navigate, which makes everything simple even for first-time users. It runs smoothly without crashing or lagging, and the features are both useful",5,2026-03-03 19:41:38,ive been using this app for a while now and im honestly really impressed the interface is clean and easy to navigate which makes everything simple even for firsttime users it runs smoothly without crashing or lagging and the features are both useful,0.4166666666666667,Positive
❤️,5,2026-03-03 19:41:35,,0.0,Neutral
its useful anyhow,5,2026-03-03 19:25:55,its useful anyhow,0.3,Positive
"app used to be great. now its a mess. the forced, extremely invasive ads have made the platform nearly unusable. jump to recipe option works maybe 10% of the time.",1,2026-03-03 19:23:07,app used to be great now its a mess the forced extremely invasive ads have made the platform nearly unusable jump to recipe option works maybe of the time,0.059999999999999984,Positive
Steve Burton GH general hospital in California,4,2026-03-03 19:15:28,steve burton gh general hospital in california,0.05000000000000002,Positive
I don't like that content is not free. It used to be a free exchange of recipes and ideas.,4,2026-03-03 19:04:33,i dont like that content is not free it used to be a free exchange of recipes and ideas,0.1,Positive
Highly recommended!,5,2026-03-03 18:56:33,highly recommended,0.16,Positive
"I love this place - already have a wish list. my fingers get tired. but just have to push through to meet my Christmas deadline for the church fall festival. this will be my first year to participate. I'm making 14"" snowmen. I'm loving this pattern. Mr snowy is a little bare so I thought of a heart would be cute. thank you for sharing your patterns.",5,2026-03-03 18:50:36,i love this place already have a wish list my fingers get tired but just have to push through to meet my christmas deadline for the church fall festival this will be my first year to participate im making snowmen im loving this pattern mr snowy is a little bare so i thought of a heart would be cute thank you for sharing your patterns,0.1875,Positive
besttt app everr!!!,5,2026-03-03 18:38:25,besttt app everr,0.0,Neutral
it is an athletics app for now generation and it is perfect for me tho,5,2026-03-03 18:37:15,it is an athletics app for now generation and it is perfect for me tho,1.0,Positive
"Why do you have so many ads? Just create a new tab where all ads are, and if people want to see what's up, they go there.",1,2026-03-03 18:34:38,why do you have so many ads just create a new tab where all ads are and if people want to see whats up they go there,0.3181818181818182,Positive
"I've found hundreds of recipes to save and use. Learned how HOW to cook certain foods. Gotten gardening, decorating & DIY gift ideas and so much more. Pinterest is my GO-TO for most everything. 😊",5,2026-03-03 18:33:46,ive found hundreds of recipes to save and use learned how how to cook certain foods gotten gardening decorating diy gift ideas and so much more pinterest is my goto for most everything ,0.4047619047619048,Positive
