review,rating,date
to good,3,2026-03-03 11:16:15
I don't like Pinterest,1,2026-03-03 11:14:28
very nice 👌 app,5,2026-03-03 11:11:28
تحفه والله ولو عندك قناه علي يوتيوب هتحتاجي والنصايح الي فيه تحفه هو عال بعضو جميل والله مش بكزب حملي ومش هتندمي,5,2026-03-03 10:45:46
I don't like your app I Will report your app you band me for no reason,1,2026-03-03 10:41:59
very useful app,5,2026-03-03 10:38:20
"i have been using this app since 2020 but now there are many changes and updates which ruined this app like now this app is full of ads instead of pins, and now after the recent update they removed the system by which one can swipe left or right while scrolling..like whatttt!!! this thing is very irritating like you can't just swipe to see the next pin you have to go back to the main page then click on another pin then see it.it is really soo irritating 😣.. plz bring the old system again",2,2026-03-03 10:37:00
one of the best idea for designs,4,2026-03-03 10:31:37
it's very interesting 😎,4,2026-03-03 10:17:08
filled with ai,1,2026-03-03 10:14:48
nothing I can say,3,2026-03-03 10:10:30
I can find here anything I love ❤️,5,2026-03-03 09:49:27
I love Pinterest you can find anything you like and it not just pictures it has videos to,5,2026-03-03 09:45:21
video editing,5,2026-03-03 09:36:00
very helpful,5,2026-03-03 09:34:07
I really like it 😍 That was like wowwww 💖😊,5,2026-03-03 09:30:54
its veryyy gorgeous app yall should try this app..... its my fav app and im obsessed with this app. I can find pics ideas recipes etc and my favorite.... outfits!!! guys you should try this app in telling yall plzzz tryy it🤌🏻😭,5,2026-03-03 09:27:32
good,5,2026-03-03 09:27:16
best,5,2026-03-03 09:06:37
Omg!! i love this app it helps me a lott!! 🫡,5,2026-03-03 08:50:47
good app,5,2026-03-03 08:46:07
very nice 👍🏻🙂,5,2026-03-03 08:44:00
aesthetic vibes 🤧♥🎀💖,5,2026-03-03 08:38:53
"As instagram only, it has multiple media features, it's very helpful in every use ✨💐",5,2026-03-03 08:35:20
🥰😘,5,2026-03-03 08:06:54
i love this app this app is my solution,5,2026-03-03 07:47:39
it's is a great way to get your point across the point of view of the camera and the subject matter of the game,5,2026-03-03 07:42:30
very useful app for wallpapers and ideas,5,2026-03-03 07:37:36
awesome,5,2026-03-03 07:29:58
👍👍😊,5,2026-03-03 07:14:25
❤️ ❤️ ❤️,5,2026-03-03 07:10:57
Perfecto👌🙂,5,2026-03-03 07:08:34
ok,5,2026-03-03 07:07:07
it's slayyy,5,2026-03-03 06:44:58
Amazing for inspiration and ideas. Easy to save and organize content. Perfect for creativity and planning.,5,2026-03-03 06:39:25
I really like the app😊💋,5,2026-03-03 06:33:13
made my life,5,2026-03-03 06:32:28
"This app i's really good, i love this app,such a amazing app",5,2026-03-03 06:27:28
amazing app I can download any images 🥰,5,2026-03-03 06:21:00
too good,5,2026-03-03 06:04:19
very nice day and happy to,5,2026-03-03 06:03:13
Obsessed!😩🤌✨,5,2026-03-03 05:58:43
Easy to navigate,5,2026-03-03 05:56:30
give the such a very good ideas for searching anything and anywhere,5,2026-03-03 05:55:10
😆,5,2026-03-03 05:53:26
It is much helpful...,5,2026-03-03 05:41:48
nice,5,2026-03-03 05:41:42
May Divice problem 🙏,5,2026-03-03 05:30:41
Very laggy,2,2026-03-03 05:16:57
"I liked pinterest for DIY ideas before, but now its full of ai slop and ads. Often quite horryfying/ uncanny/ vulgar/ disgusting... often its just that on the page.",2,2026-03-03 05:07:27
greatest this is were I found my wallpaper,5,2026-03-03 05:03:53
love this very informative App ☺️,5,2026-03-03 05:03:05
I love itt!!thanku,5,2026-03-03 04:58:49
good for editors . easy to use,4,2026-03-03 04:50:03
"I loved this app for years, but recently it started having so many ads, every few pins are sponsored links and it's so annoying!",1,2026-03-03 04:34:18
wonderful,5,2026-03-03 04:16:52
wow,5,2026-03-03 04:15:41
"always giving me ideas and is overall a great app used for various things ranging from editing, art, and even food/work out ideas.",5,2026-03-03 04:12:48
✨️,5,2026-03-03 04:01:47
it's super good,5,2026-03-03 03:51:18
amazing but views kam aty mery,5,2026-03-03 03:45:23
like app and Features = but my page no grow,5,2026-03-03 03:25:09
usefull,5,2026-03-03 03:17:17
I love looking up things that interest me and then getting suggestions based on things I've looked up. very helpful and lots of fun.,5,2026-03-03 03:05:46
Very good,5,2026-03-03 03:01:27
you can find everything on this platform it's really helpful for me,4,2026-03-03 02:53:53
this is a good 😊 app I love it 😻,5,2026-03-03 02:50:13
"Pinterest helps me stay inspired every day! From DIY projects to style ideas and travel tips, there’s always something new to explore. A must‑have for creative minds!",5,2026-03-03 02:44:56
this is a very usefull app it helped me to post on my youtube account,5,2026-03-03 02:39:03
"this is a very useful app, and this is a good for eidter , use the app",5,2026-03-03 02:25:38
"nearly all comments are disabled for every post. please fix this, others are experiencing this too.",2,2026-03-03 02:14:13
vikas kumar,5,2026-03-03 02:03:52
Good app,5,2026-03-03 01:57:50
very well I wish to see the other individuals in this. Genre.,5,2026-03-03 01:56:05
so many things you can do and so many ideas ! I love Pinterest!,5,2026-03-03 01:55:17
"always a great tool for me and inspiration through the roof,so speak! MUCH enjoyment, thanks for a great app.",5,2026-03-03 01:43:37
good 👍,5,2026-03-03 01:43:31
best,5,2026-03-03 01:29:05
love it,5,2026-03-03 01:04:44
nice,5,2026-03-03 01:01:48
"Great source of content, infinite topics, great personalisation, inspiring, amusing, touching, educational, ... could go on forever...",5,2026-03-03 00:54:10
"Pinterest is an incredibly inspiring and creative app that makes organizing ideas simple and fun. Creating boards, saving pins, and designing collages helps bring projects and styles to life. The content variety is amazing, from fashion and recipes to home decor and art. While occasional lag can happen during editing, the overall experience is smooth and motivating. Pinterest is perfect for discovering, planning, and turning ideas into reality. 📌✨",5,2026-03-03 00:50:22
👍,5,2026-03-03 00:46:19
I like this app ... so nice to see contant,5,2026-03-03 00:40:12
Samsung,2,2026-03-03 00:36:53
Aesthetic I love it 🎭,5,2026-03-03 00:22:55
awesome 👍,5,2026-03-03 00:17:40
too much ai,1,2026-03-03 00:08:14
Pinterest used to be useful and fun. Curating different topics to look back on later for either inspiration or purchasing. Now approximately 1/3 of my feed are things that interest me. The remaining 2/3 are AI or ads. No thank you.,2,2026-03-03 00:03:54
Id give it 4.5 tbh mostly bc the ads are annoying but it is overall very helpful.,4,2026-03-02 23:45:41
"very user-friendly, handy as, love pinterest. anyone know how to pronounce it properly?",5,2026-03-02 23:44:19
Simply Amazing..!!,5,2026-03-02 23:44:06
its amazing I can animate with great tuts!,5,2026-03-02 23:28:36
It's Amazing BTW,5,2026-03-02 23:27:22
this is good but not too bad,5,2026-03-02 23:24:30
Too many consecutive ads instead of showing Pins,1,2026-03-02 23:19:41
omggggggg,5,2026-03-02 23:08:23
ts so pinteresting,5,2026-03-02 22:51:17
I love it so much,5,2026-03-02 22:43:09
I love this app whether its to find art references or just looking at my fyp and whispers its a really fun experience just scrolling and seeing things I like/love but I as an artist dont support ai and with the new feature that was added not to long ago im really happy to see that their adding features just to remove them(ai artwork or ai in general) but I really hope it can become more advanced and also the issue with to much adds need to be fixed please I hope im not asking for to much 👻,4,2026-03-02 22:35:17
Love it but it's been getting bad lately,4,2026-03-02 22:30:27
exceptionally creative asset,4,2026-03-02 22:25:31
love it 😊,5,2026-03-02 22:25:02
Trash,1,2026-03-02 22:24:13
"не могу вообще зайти в аккаунт, что за беспредел",1,2026-03-02 22:22:46
completely erased my account. kept giving me an error and now my account just doesn't exist anymore.,1,2026-03-02 22:22:31
literally since your update you guys deleted my account nothing much else to say. can't get back in,1,2026-03-02 22:21:33
Has unfortunately been overrun by ads and AI. Can't find anything real or of actual interest anymore.,1,2026-03-02 22:20:35
Not working at all since the last update.,1,2026-03-02 22:20:07
I love this app sooo much,5,2026-03-02 22:17:15
"The app is really, really great and it has everything I could want.",5,2026-03-02 22:11:20
No comment just BEAUTIFUL,5,2026-03-02 22:04:25
ruled by AI. not worth it,1,2026-03-02 22:03:04
the only problem I have is whenever I try to create a board whenever I pick a picture to add they will never show up and sometimes the app will just close and I'll have to start over. everything else works great. just always a issue when I start a board. please fix!! I love making boards,5,2026-03-02 22:00:02
"it's a great way to learn ,very visual and easy to explore different topics, I like very much",5,2026-03-02 21:41:35
i can't see analytics on my phone for only 30 days,5,2026-03-02 21:28:28
good,4,2026-03-02 21:27:08
"classic, rocking pictures always",5,2026-03-02 21:26:59
love it,5,2026-03-02 21:01:53
good,3,2026-03-02 21:01:10
good,5,2026-03-02 20:49:45
"There are too many ads and AI junk on this app., I want to give zero stars",1,2026-03-02 20:29:29
amazing 🌟,5,2026-03-02 20:12:16
l can keep the items in a secure place.,5,2026-03-02 20:10:47
The number of ads now compared to when I first started using this app is just ridiculous.,3,2026-03-02 19:58:48
it took too long to finish down load what is this s***,1,2026-03-02 19:54:30
Great app for ideas and inspiration. Easy to find creative content and save favorites.,5,2026-03-02 19:42:45
✨❤Best wallpaper download app,5,2026-03-02 19:40:21
love you 😍,5,2026-03-02 19:32:14
I love this app!!,5,2026-03-02 19:29:54
"Great ideas. helpful and so many ways , especially with recipes and tutorials",5,2026-03-02 19:22:04
love that there is so much variety,5,2026-03-02 19:11:43
I love pinterest. So many great ideas from recipes to workouts and everything else I am interested in.,5,2026-03-02 19:03:08
"Pinterest has a huge variety of content — recipes, home décor, travel, and more. The search feature works well, and recommendations are often spot-on.",5,2026-03-02 18:29:03
Lo mejor del mundo y puedo encontrar cualquier cosa necesito. Ya hice mi tablero de visión 🫂❤️🙏🏿🙌🏿,5,2026-03-02 18:28:19
Good,5,2026-03-02 18:25:14
🥰🥰🥰🥰,5,2026-03-02 18:22:10
👍👍👍,5,2026-03-02 18:21:09
Good experience,5,2026-03-02 18:16:36
sometimes I get alot of photos I am not interested in. and they keep showing up.,4,2026-03-02 18:08:03
Wonder full fentastic,5,2026-03-02 17:58:26
great place we post our worksheet,5,2026-03-02 17:57:38
nic,4,2026-03-02 17:50:39
"used to love it for helping to find inspiration with color palettes and finding pose references for art but now it's just full of soulless AI generated content, content farms, downright NSFW ads with full nudity and such, as well as endless false flags from the AI moderation on completely safe posts while barely cropped NSFW content is left up for months!",1,2026-03-02 17:49:45
