review,rating,date
because this app don't pick up birthdate,1,2026-03-06 10:02:11
Good 👍👍👍👍,5,2026-03-06 09:50:09
really good ideas 💡 👌,5,2026-03-06 09:46:05
asthetic one,5,2026-03-06 09:38:29
I will give this 5 stars ⭐ as it is a amazing app🎀 . you can take help in several things 🦋 it is so good it helped me alot.🌷,5,2026-03-06 09:36:05
this app is so much useful and I use it for my art and this app is better than the other apps i really like the imagenation of this app u must try this app,5,2026-03-06 09:06:58
The most whimsical app to ever exist and it's for the gurlss 💅💅😋,5,2026-03-06 09:01:06
"Pinterest used to be a great, but is now impossible to use due to an overwhelming number of ads. I literally now get more ads than pins, making the platform worthless. Good bye Pinterest.",1,2026-03-06 08:51:57
this app is opening fail..i tried to 100 times but same give me a same problem all times.🥺... i facing on gmail account login problem.,1,2026-03-06 08:50:29
pinterest is really very professional app . like it's features are amazing. it always gives the ideas and videos just as I think in my brain 😭🥺😘😘,5,2026-03-06 08:43:06
it is very aesthetic,1,2026-03-06 08:18:23
I gave it a three because when I send a post to a email from it it won't go back to the pinterest site. And it used to do that . And the only thing I can do to try to get back to the site is to restart my phone every single time . That's very frustrating .,3,2026-03-06 07:52:26
this is so Aesthetic🐭,5,2026-03-06 07:49:45
My favourite ngl,5,2026-03-06 07:26:36
The app is really good🕊💌💖,4,2026-03-06 07:18:31
can't login ..keeps telling me rate exceeded try again in 30 minutes ...and this is on multiple devices ...this is not a problem an app of this Calibre should be having,4,2026-03-06 06:51:17
I love pinterest. Is so well.,5,2026-03-06 06:33:08
This app deserves ZERO stars. It used to be great for curating boards of ideas. Now it's AI trash and Ads. 99% of the home page is ads these days. Bring back the old school pinterest and take your unrelated ads away.,1,2026-03-06 06:32:43
it's very good i find everything I want it helped me a lot to make my bestie gift it recommends me the best of all the internet i love this app 💗,5,2026-03-06 06:27:58
"It's a great app but it has many problems. The block button feature is pointless and it doesn't even block pins from a user. I wanted to blocking someone because they kept posting Ai-generated pins but even after blocking them their pins still showed. And also, on a collaborative board, theres a bug that occurs where you won't be able to see the other's pins they saved to said board. I had to literally get on another account to see what my friend had saved. Seriously, fix your app.",2,2026-03-06 06:24:54
Very good 👍👌,5,2026-03-06 06:18:02
so cute very nice,5,2026-03-06 06:13:53
best,5,2026-03-06 06:00:49
I LOVE IT ITS REALLY COOL SND CAN EDIT THINGS LIKE COLLAGES AND BOARDS I FIND THINGS AND EDIT WALLPAPERS HERE!,5,2026-03-06 05:48:52
it used to be good now every two pictures there is an ad and too many AI pictures.,1,2026-03-06 05:46:34
good,4,2026-03-06 05:32:34
good,4,2026-03-06 05:14:18
Raja yadav ke INDIAN gana ♥️💪💪💪💪,4,2026-03-06 05:07:51
I love it,5,2026-03-06 04:55:47
i luv,5,2026-03-06 04:47:56
Beautiful App 😍,5,2026-03-06 04:46:58
Used to be a great app years ago but with how infested it is with ads and AI slop Im over it. Not to mention the new AI moderation system. Just awful,1,2026-03-06 04:40:12
one of the best aap i ever used .,5,2026-03-06 04:36:33
love yaaallll🫶😘,5,2026-03-06 04:23:52
I am one more ad filled recipe away from deleting this app and using index cards. The work around to escape the ads was to view the printable version... and now they have added ALL THE ADS to the printable version... AND the ads print and cover up the GD recipe. Make it make sense!! The other day I wanted to print and with all the ads my recipe was 37 pages long... 37!! That's absolutely crazy!! This app has turned into garbage. AND no I'm not upgrading and paying for it!!,1,2026-03-06 04:20:47
"My experience with the ads on pinterest is absolutely pathetic. The problem is the kind of ads shown. despite multiple reports from my side, the app continues to show vulgar and obscene ads. the ads can't be controlled and make the app unsafe for kids. Moreover, the team has not taken any action despite multiple complaints. I dont know about others, but I didn't sign up for nudity on pinterest. Shame on you Pinterest!",1,2026-03-06 04:12:49
best apppp...,5,2026-03-06 04:07:40
useful app Pinterest,5,2026-03-06 04:07:13
too gd,5,2026-03-06 03:56:26
it's a best app ever 🥰🥰🤗,5,2026-03-06 03:49:47
many time I am see the pinterest logout my account and when I press on the profile section I see the user not found and on the home screen something went wrong error,2,2026-03-06 03:35:05
it is very useful and creative app i will rate 5 this app 10 out of 10,5,2026-03-06 02:51:41
"Ever since I been using this App,l're been happy",3,2026-03-06 02:45:21
The woman who invented Pinterest gets a free pass to Heaven! 😁,5,2026-03-06 02:38:48
"pinterest is very useful i like finding ideas for beauty ,skincare and product this app is easy to use",5,2026-03-06 02:32:35
i found some it very difficult to delete a pin from the boards in android. It's irritating the new design.,1,2026-03-06 02:21:57
best app for gamers ☺️thx pinterest 😁😍😊,5,2026-03-06 02:20:13
Pinterest is a very amazing application. I can find everything I want in it. Full of joy and motivation.,5,2026-03-06 02:14:11
I'm that guy named Veer by the way ur app is kinda nice,5,2026-03-06 02:08:32
I love Pinterest. I am so much more creative because of Pinterest. The ideas being shared helps alot,5,2026-03-06 02:00:57
love ❤️ it to where I can find just about anything I want 😃 😊,5,2026-03-06 01:59:30
excellent,5,2026-03-06 01:55:27
very good app,5,2026-03-06 01:52:21
good,5,2026-03-06 01:48:12
there is so much different things I can learn and do I'm grateful for Pinterest.,5,2026-03-06 01:41:31
"What happened to the browser not turning any side I need it on my tablet? In order to view the pins, I have to disconnect my tablet to view and search, it is not practical at all. Very annoying, please if there is a solution, let me know. Yes I checked my smart screen it' on.",5,2026-03-06 01:36:01
LOVE IT ❤️,5,2026-03-06 01:14:54
It's really good but I can't seem to find the cutout tool anymore and it's really bugging me. Also it would be better to make it easier to make your collages private.,3,2026-03-06 00:42:54
It good app paa,5,2026-03-06 00:42:17
good,5,2026-03-06 00:33:31
Pinterest is a one of a kind app. It's been the #1 go to for crafts now it's expanded to everything incredible. I love it..,5,2026-03-06 00:12:40
good,5,2026-03-06 00:06:08
very good with fashion designer and always thought of the models involved,5,2026-03-05 23:55:22
"very nice and great for food making, wall pictures",5,2026-03-05 23:38:17
There are more ads than actual posts. Not usable and I instantly uninstalled.,1,2026-03-05 23:29:36
was forced to download app to get 1 picture,1,2026-03-05 23:19:30
achha hi h,1,2026-03-05 23:15:33
very very nice,5,2026-03-05 22:52:45
love Pinterest hate all the pop up ads when you're trying to read a recipe. Sometimes it's really bad.,4,2026-03-05 22:37:40
Absolutely LOVE IT!! THIS APP IS SO GOOD. It doesnt even have any ads and lets you do anything for free!! although there was a problem with it a few days back but i am glad they fixed it and it works even more nicer now!! i would absolutely recommend this app. To people who wanna edit photos but does not know how will easily be able to use this and make whatever you want. since i started using pinterest my aesthetics have changed a lot.,5,2026-03-05 22:08:17
"There are constant bugs. Right now, every pin is tiny! still 3x3, but much smaller. Very cluttered.",4,2026-03-05 22:05:33
I'm literally obsessed with this app💥,5,2026-03-05 21:56:43
I absolutely love this app 😍,5,2026-03-05 21:52:59
"ever. since installed PINTEREST I have got clothes ideas as a teenager, and girlie aesthetics I trust this app like my bank 🏦",5,2026-03-05 21:51:25
"Loved this app, can get lost in it for days. The ads are overwhelming and have spoiled the scrolling experience.",2,2026-03-05 21:49:05
It makes organizing my thoughts and plans so much easier!,5,2026-03-05 21:44:32
appreciate teamwork for make this unique,5,2026-03-05 21:33:40
This app is really nice and also helps in styles and dresses,5,2026-03-05 21:24:36
Excellent,5,2026-03-05 21:15:41
ah so much stuff to look at I have been on it all day and night 🌃🌃😃😃😃😁😁😁🌃🌃🌃,5,2026-03-05 21:14:20
Can't create new pins,2,2026-03-05 20:53:33
forever my safe place from all the hate and pressure . Thank you for making it the best app ever . Dont ever change it bcs we love it that way,5,2026-03-05 20:43:22
good,5,2026-03-05 20:34:31
The ads are too much...,1,2026-03-05 19:49:34
"The ads are HORRENDOUS. 4 out of 5 pins are ads. At this point, its Adterest, not Pinterest. And YOU as customer/user, 9/10 times, will get your account under review for something you saved as a pin. They deem everything as a violation or as inappropriate, no matter how much it's not. They use AI to check btw, which is very inaccurate. The person who posted the pin doesn't get an account violation, but the person who saves it does. Trash app.",1,2026-03-05 19:28:17
this application so good,5,2026-03-05 19:27:51
I love that I can type in anything and that have all kinds of stuff about it. Not Mayer how crazy it may sound if you can think something up someone else had already done it,5,2026-03-05 19:25:13
nice,5,2026-03-05 19:20:59
"wonderful! # amazing,,",5,2026-03-05 19:19:35
To much good 👍😊,5,2026-03-05 19:14:51
تحفى,5,2026-03-05 19:04:12
"can't explain, just too good",5,2026-03-05 18:37:11
great thanks so much,5,2026-03-05 18:30:57
"dope concept but buggy app, gets messier every update",2,2026-03-05 18:24:59
Very smart,4,2026-03-05 18:22:22
"good app,so many things in one app,quiet inspired",4,2026-03-05 18:20:17
excelent application ❤,5,2026-03-05 18:20:11
I am writing my correct dat of birth but this pinterest does not accepting it ....many time I have done it but this is tooo irritating,1,2026-03-05 18:14:07
"Pinterest seems to consistently & incorrectly / unjustly judge posted photos stating ""Violation of mature image."" The photos are of models in regular clothes or bikinis that do not show nudity or are not ""sexually inclined."" plus! their Customer service SUCKS!!!!!!!!!! THERE IS NONE!!!!!!!",4,2026-03-05 18:04:52
"the app is so good ,there was so many idea you must download this app",5,2026-03-05 17:53:05
perfect app,5,2026-03-05 17:50:49
very useful,5,2026-03-05 17:49:44
good app,5,2026-03-05 17:49:37
Everyone can upload photos and images and videos I like it,5,2026-03-05 17:48:13
LOVE THIS APP!!!,5,2026-03-05 17:47:24
I love this app,5,2026-03-05 17:32:04
the best app,5,2026-03-05 17:25:39
quite good,3,2026-03-05 17:24:52
completely overrun with ai slop and ads. good luck finding anything real on here.,2,2026-03-05 16:59:32
AWESOME EXELLENT APP BUT CAN YOU PLEASE STOP PUTING AI MODIFIED ON MY PICTURES IT GETS ANNOYING AND WHEN I POST PICTURES AND TRYING TO MOVE AROUND IT AND MESS UP INTO THE SPOT THAT YOU WANT IN THAT NEEDS TO BE FIX INCLUDING WE NEED BETTER QUALITY PICTURES!,4,2026-03-05 16:56:26
perfect,5,2026-03-05 16:52:34
this app is perfect for me and for you as well as if you use the app like Pinterest this app is so much aesthetic this help help me to think about what can I can wear anywhere on Eid on or anything on the birthday on the selection of anything this is the best app.,5,2026-03-05 16:52:34
It's very easy to use social publicity media.,5,2026-03-05 16:52:16
luv it !☆,5,2026-03-05 16:49:14
it is so so nice I love it it is so so cool,5,2026-03-05 16:38:34
it's shows ur live,5,2026-03-05 16:38:21
An amazing software 💜💜💜💜💜💜💝💗,5,2026-03-05 16:35:15
very best and Aesthetic app,5,2026-03-05 16:32:18
good,5,2026-03-05 16:31:57
Short review:it's great,5,2026-03-05 16:23:05
this app is appsolotly perfect,5,2026-03-05 16:14:37
best,5,2026-03-05 16:14:14
bahut bahut bahut hi bahut bahut hi bahut hi achcha Pinterest bahut achcha hai aap log bhi TRAI Karen jarur mujhe to bahut achcha Laga Maine ismein 5 rating Di Hai iske liye to 500 word bhi kam hai describe karne ke liye best hai aapko jo bhi chij hai vah sari chij Pinterest mein hai please install Pinterest bahut hi acchi chij hai ise install Karen aur main ismein bolane ke liye pure 500 word use karungi guys so please install this to yahi Mera feedback hai bye everyone bye bye bye bye bye bye,5,2026-03-05 16:02:59
Too freaking complicated to sign up just to have an app with saved pictures of things you like. No thanks.,1,2026-03-05 16:00:09
YASSS,5,2026-03-05 15:59:29
"The greatest and most amazing app I have ever seen. This is invaluable. It will greatly enhance your artistry, mental enjoyment, and knowledge. This is a different vibe.❤️💯",5,2026-03-05 15:56:12
