review,rating,date,clean_review,polarity,sentiment
"i personally use pinterest for personal purposes only, so it helps me in making great Collages, vision boards and getting different topics aesthetic pictures.",5,2026-03-07 02:28:59,i personally use pinterest for personal purposes only so it helps me in making great collages vision boards and getting different topics aesthetic pictures,0.16,Positive
very helpful. I love this app.,5,2026-03-07 02:16:51,very helpful i love this app,0.35,Positive
It is the best app to do designs,5,2026-03-07 01:56:11,it is the best app to do designs,1.0,Positive
very good,5,2026-03-07 01:37:35,very good,0.9099999999999999,Positive
good one for using,5,2026-03-07 01:22:20,good one for using,0.7,Positive
one of my favorites,5,2026-03-07 01:19:29,one of my favorites,0.0,Neutral
"my original 2017 rating was 5 stars. now, its 2. It's fine if you have a curated cook book like me that you come back to reference and you can still seek out specific things but ..... 3/4 of your feed is gonna be ads with wildly distorted AI images. it's essentially one big ad blog.",2,2026-03-07 01:10:00,my original rating was stars now its its fine if you have a curated cook book like me that you come back to reference and you can still seek out specific things but of your feed is gonna be ads with wildly distorted ai images its essentially one big ad blog,0.1273809523809524,Positive
Optinla,5,2026-03-07 00:49:50,optinla,0.0,Neutral
Great app for finding ideas and inspiration.,5,2026-03-07 00:07:40,great app for finding ideas and inspiration,0.8,Positive
"The best app, I recommend it. ♥",5,2026-03-07 00:01:00,the best app i recommend it ,1.0,Positive
"I like writing hints. October. I like upgrades that work, are easier! Dec '19",4,2026-03-06 23:51:58,i like writing hints october i like upgrades that work are easier dec ,0.0,Neutral
"Full of AI. AI that you're automatically opted-in to. Even when you try to turn off all the AI, you still get images marked ""AI modified."" Not even to mention the ads. Half the screen is constantly playing annoying videos, let me find beautiful (HUMAN MADE) artworks and memes in peace! The occasional ad is fine, you gotta make your money I get it, but jeez this app has gone downhill.",1,2026-03-06 23:38:02,full of ai ai that youre automatically optedin to even when you try to turn off all the ai you still get images marked ai modified not even to mention the ads half the screen is constantly playing annoying videos let me find beautiful human made artworks and memes in peace the occasional ad is fine you gotta make your money i get it but jeez this app has gone downhill,0.08333333333333333,Positive
ok,5,2026-03-06 22:52:30,ok,0.5,Positive
it a reliable app,5,2026-03-06 22:48:11,it a reliable app,0.0,Neutral
I'm having a great experience with this app it's really helpful and I'm learning about the things that interest me and I'm finding out about things that i need to do and want to achieve moving forward thanks,5,2026-03-06 22:27:49,im having a great experience with this app its really helpful and im learning about the things that interest me and im finding out about things that i need to do and want to achieve moving forward thanks,0.39999999999999997,Positive
"App converted to ad-rape. This is the beginning of your fall. You have had all the ingredients to make ads work, but you effed it up... The feed is flooded with disguised ads and browsing has turned from enjoyment to reluctance, because I have 13 opened tabs in my browser because of your dirty tactic.",2,2026-03-06 22:24:06,app converted to adrape this is the beginning of your fall you have had all the ingredients to make ads work but you effed it up the feed is flooded with disguised ads and browsing has turned from enjoyment to reluctance because i have opened tabs in my browser because of your dirty tactic,-0.6,Negative
अच्छी क्वालिटी,5,2026-03-06 22:03:46, ,0.0,Neutral
"amazing! so useful for anything, cooking, Fandom, art, lifestyle! anyone could use this app!",5,2026-03-06 22:03:10,amazing so useful for anything cooking fandom art lifestyle anyone could use this app,0.45000000000000007,Positive
"App has been ruined, don't download it",1,2026-03-06 22:00:54,app has been ruined dont download it,0.0,Neutral
your ads is getting annoying. it keeps giving me creepy face. it gives me halloween ads IN MARCH???? ugh..,1,2026-03-06 21:48:35,your ads is getting annoying it keeps giving me creepy face it gives me halloween ads in march ugh,-0.65,Negative
amazing,5,2026-03-06 21:44:49,amazing,0.6000000000000001,Positive
love app,4,2026-03-06 21:28:14,love app,0.5,Positive
"it used to be a great tool, now it's mostly ads. It's only somewhat usable if you know what you are searching for, then you have to scroll past numerous ads that take up half of the screen space. I've turned off third party sharing and now, despite saying that the feed is based on likes and pins, it would show me random ugly stuff despite me clicking to show me less like that. even if I do happen to find pretty pictures, majority of them are Ai even after turning off Ai in search.",2,2026-03-06 21:21:06,it used to be a great tool now its mostly ads its only somewhat usable if you know what you are searching for then you have to scroll past numerous ads that take up half of the screen space ive turned off third party sharing and now despite saying that the feed is based on likes and pins it would show me random ugly stuff despite me clicking to show me less like that even if i do happen to find pretty pictures majority of them are ai even after turning off ai in search,-0.021212121212121196,Negative
Great App,5,2026-03-06 21:14:50,great app,0.8,Positive
Filled with so much ads its absolutely horrible,1,2026-03-06 21:04:57,filled with so much ads its absolutely horrible,-0.1333333333333333,Negative
very good !,5,2026-03-06 20:48:43,very good ,0.9099999999999999,Positive
excellent app. works fast & shows HD photos. has proper categories & has almost every kind of results I want. Greatttt app!!,5,2026-03-06 20:47:45,excellent app works fast shows hd photos has proper categories has almost every kind of results i want greatttt app,0.44999999999999996,Positive
sometimes you can't get what your looking for,4,2026-03-06 20:46:47,sometimes you cant get what your looking for,0.0,Neutral
"an absurd amount of ads now, very disappointing to see every other ""pin"" be either sponsored or straight up link to another online store",3,2026-03-06 20:42:41,an absurd amount of ads now very disappointing to see every other pin be either sponsored or straight up link to another online store,-0.30125,Negative
"it provides all pins one wishes to see, it is a great app.",5,2026-03-06 20:36:54,it provides all pins one wishes to see it is a great app,0.8,Positive
fantastic ideas for crafting mainly carding and quilting also some very nice recipes,5,2026-03-06 20:35:49,fantastic ideas for crafting mainly carding and quilting also some very nice recipes,0.4488888888888889,Positive
"UPDATED AGAINST MY PERMISSION SETTINGS AND RUINED THE UI COMPLETELY, WHERE THE HELL ARE THE COMMENTS ON POSTS???",1,2026-03-06 20:30:18,updated against my permission settings and ruined the ui completely where the hell are the comments on posts,0.1,Positive
"I have been trying to logging the app in my new phone it's not working, always showing service timeout try in 30 minutes time I have uninstalled and installed the app it keeps saying the same thing tried using a new email too it's not working pls help",1,2026-03-06 20:29:39,i have been trying to logging the app in my new phone its not working always showing service timeout try in minutes time i have uninstalled and installed the app it keeps saying the same thing tried using a new email too its not working pls help,0.0909090909090909,Positive
"Ive been using this app for a couple years now and it has gone downhill. At this point, I can't even use the boards properly. it takes three to four tries to pin anything, and I can't move a single pin in a board without it glitching and jumbling everything up. theres AI all throughout the app, and honestly it's ruining the entire thing. please for the love of God fix this.",1,2026-03-06 20:26:08,ive been using this app for a couple years now and it has gone downhill at this point i cant even use the boards properly it takes three to four tries to pin anything and i cant move a single pin in a board without it glitching and jumbling everything up theres ai all throughout the app and honestly its ruining the entire thing please for the love of god fix this,0.15476190476190477,Positive
"SO MANY ADS! For every 4 ads you get 1 pin that isn't an ad, but it probably isn't related to your search query either. I used to love Pinterest, but the ads are out of control and it's ridiculous we can't limit them more.",2,2026-03-06 20:23:14,so many ads for every ads you get pin that isnt an ad but it probably isnt related to your search query either i used to love pinterest but the ads are out of control and its ridiculous we cant limit them more,0.23333333333333334,Positive
"I literally see more ads than I do actual posts these days. half the time the ads themselves are blatantly breaking pinterests terms and conditions (ie by being sexual in nature), meanwhile actual pins i have that have no more than barbie doll style nudity for drawing tutorials are removed with prejudice. ive gotten to the point where if I accidentally click on an ad by scrolling from its side of the screen ill just report it. so glad to see pinterest cares more about corporations than users.",1,2026-03-06 20:14:46,i literally see more ads than i do actual posts these days half the time the ads themselves are blatantly breaking pinterests terms and conditions ie by being sexual in nature meanwhile actual pins i have that have no more than barbie doll style nudity for drawing tutorials are removed with prejudice ive gotten to the point where if i accidentally click on an ad by scrolling from its side of the screen ill just report it so glad to see pinterest cares more about corporations than users,0.058333333333333334,Positive
"this app is so buggy and glitchy and the content moderation is handled only by ai causing pins to get wrongfully deleted, videos won't even play, comments disappear, among many other things please fix it",2,2026-03-06 19:55:45,this app is so buggy and glitchy and the content moderation is handled only by ai causing pins to get wrongfully deleted videos wont even play comments disappear among many other things please fix it,0.125,Positive
"Pinterest is my goto app for crafts, exercise videos, and many other interests. It is easy to use, easy to save items, and very integrated. I always find many things I am interested in.",5,2026-03-06 19:52:23,pinterest is my goto app for crafts exercise videos and many other interests it is easy to use easy to save items and very integrated i always find many things i am interested in,0.31309523809523804,Positive
I love the versatility of Pinerest. It is up to date. it has all the recipes I need. it has a lot of health issues questions and other subjects.,4,2026-03-06 19:48:46,i love the versatility of pinerest it is up to date it has all the recipes i need it has a lot of health issues questions and other subjects,0.1875,Positive
amazing recipes and ideas...I am.addicted to Pinterest,5,2026-03-06 19:47:45,amazing recipes and ideasi amaddicted to pinterest,0.6000000000000001,Positive
I LOVE PINTREST,5,2026-03-06 19:44:07,i love pintrest,0.5,Positive
pure peak✨️,5,2026-03-06 19:37:09,pure peak,0.21428571428571427,Positive
Great💋💖,5,2026-03-06 19:33:58,great,0.8,Positive
very useful and helpful ☺️ app,4,2026-03-06 19:28:05,very useful and helpful app,0.39,Positive
"It's really bad, it glitches and lags and does anything but work like an actual proper app, gc's can only hold 10 people we gotta increase the limit, Pinterest lags more than my ex-friends boyfriends cheating on them. Do better Pinterest.",1,2026-03-06 19:27:56,its really bad it glitches and lags and does anything but work like an actual proper app gcs can only hold people we gotta increase the limit pinterest lags more than my exfriends boyfriends cheating on them do better pinterest,0.050000000000000024,Positive
